20110808;6170.69;6272.94;5911.09;5923.27;71999800
20110809;5896.14;6026.27;5502.63;5917.08;95099500
20110810;6040.68;6089.08;5549.02;5613.42;87252800
20110811;5771.21;5825.08;5487.82;5797.66;72182900
20110812;5775.96;6023.75;5678.62;5997.74;52384600
20110815;6075.59;6106.11;6008.01;6022.24;30978100
20110816;5957.94;5998.31;5849.52;5994.9;34177600
20110817;5910.5;6018.37;5870.17;5948.94;30907200
20110818;5854.36;5892.57;5535.61;5602.8;53714100
20110819;5581.51;5595.15;5345.36;5480;63842800
20110822;5412.75;5591.35;5408.71;5473.78;33877900
20110823;5529.26;5636.06;5452.15;5532.38;35757400
20110824;5579.8;5743.1;5514.15;5681.08;36724000
20110825;5739.86;5777.04;5451.52;5584.14;46227600
20110826;5582.5;5588.69;5403.58;5537.48;36127500
20110829;5634.06;5714.72;5587.78;5670.07;19843600
20110830;5713.53;5730.36;5572.65;5643.92;26854200
20110831;5686.26;5869.65;5648.97;5784.85;49542100
20110901;5793.1;5794.5;5639.03;5730.63;37537700
20110902;5623.7;5635.5;5493.31;5538.33;35729600
20110905;5409.9;5421.1;5208.4;5246.2;0
20110906;5248.31;5332.11;5150.05;5193.97;44398800
20110907;5332.52;5406.23;5276.88;5405.53;36320800
20110908;5410.08;5473.68;5313.78;5408.46;32435100
20110909;5383.63;5400.79;5174.24;5189.93;38534000
20110912;5063.59;5126.52;4965.8;5072.33;43750200
20110913;5153.95;5222.81;4969.84;5166.36;43188900
20110914;5108.1;5347.82;5105.82;5340.19;43360500
20110915;5386.86;5566.58;5374.57;5508.24;44832400
20110916;5607.51;5655.95;5524.22;5573.51;83673300
20110919;5447.32;5496.94;5362.01;5415.91;31196400
20110920;5373.53;5577.6;5369.07;5571.68;30618100
20110921;5557.07;5557.92;5417.85;5433.8;29222200
20110922;5258.42;5289.77;5135.85;5164.21;42986900
20110923;5227.09;5229.6;4973.92;5196.56;40802700
20110926;5128.56;5415.56;5118.19;5345.56;41842700
