20101202;98.31;98.31;86.5;86.59;7575
20101203;88.36;88.36;78.12;78.78;2848
20101206;79.77;80;74.62;75.69;8445
20101207;75;75;70.1;74.13;18330
20101208;73.72;75.9;70;70.92;18835
20101209;66.76;69.48;66.76;67.49;7550
20101210;66.62;66.9;65.45;66.35;5050
20101213;65.2;69;65.2;68.75;18200
20101214;68.38;70.4;67.93;69.5;2809
20101215;69.2;72.8;67.85;72.8;9128
20101216;72.1;73.15;69.79;71.58;4145
20101217;70.24;70.54;66.44;67.31;28385
20101220;65.87;67.32;63.41;64;21626
20101221;62.3;62.75;61.26;61.7;215440
20101222;60.5;61.7;60.32;61.29;64611
20101223;61.8;66.64;61.5;64.91;28100
20101227;66.56;69.31;66.56;67.68;13135
20101228;67.21;69.97;67.21;69.13;9185
20101229;68.44;68.66;66.97;67.01;10310
20101230;67.62;67.89;65.45;65.86;16755
20101231;66.09;66.85;64.51;64.72;16180
20110103;62.55;62.55;59.66;60.5;36760
20110104;60.65;64.37;59.99;59.99;26630
20110105;62.44;62.49;57.98;58.62;26057
20110106;58.13;60;57.51;58.94;19823
20110107;58;62.38;56.18;59.23;51490
20110110;61;63;58.41;58.95;19441
20110111;57.19;58.08;55.41;55.41;34930
20110112;54;54;50.4;50.77;28505
20110113;50.42;51.6;49.5;49.78;22791
20110114;49.85;49.85;44.38;45.3;97110
20110118;45.25;45.3;42.09;42.28;47992
20110119;42.99;48.6;42.82;46.85;84795
20110120;47.59;49.6;45.8;46.23;42877
20110121;43.43;47.4;43.35;47.25;68387
20110124;47.2;47.98;44.43;45.11;31328
20110125;45.62;47.37;43.93;44;53885
20110126;43.01;43.71;40.84;41.34;66594
20110127;41.08;41.96;39.5;39.6;32986
20110128;39.42;47.33;38.32;46.11;158683
20110131;44.8;46.56;44.47;45.64;48300
20110201;43.34;43.65;40.5;41.45;101281
20110202;42.4;42.4;40;41.21;54442
20110203;41.45;43.45;39.8;40;73459
20110204;39.79;40.55;37.9;38.13;109254
20110207;37.26;37.26;36;36.94;118051
20110208;37.01;38.07;35.56;35.95;267388
20110209;36.7;37.74;35.85;36.26;324887
20110210;37.89;38.02;35.83;36.16;137985
20110211;36.83;36.9;34.75;34.9;132144
20110214;34.82;35.34;34.21;34.29;73680
20110215;34.84;35.34;34.45;35.16;103583
20110216;34.2;36.06;33.56;35.9;116923
20110217;36.4;37.32;36.24;36.85;86680
20110218;36.51;38.33;36.5;37.52;76127
20110222;41.98;47.34;40.27;46.66;362143
20110223;46.82;54;45.78;50.76;385584
20110224;50.96;53.66;48.75;49.78;218106
20110225;46.74;50.28;43.2;43.4;382189
20110228;41.24;41.47;39.18;39.73;270210
20110301;38.74;45.63;38.68;45.57;399059
20110302;45.61;46.81;42.75;45.65;407800
20110303;41.63;42.62;40.75;41.07;269834
20110304;40.83;44.88;40.33;42.96;401693
20110307;42.59;48.16;41.16;45.4;650025
20110308;45.21;47.63;42.87;43.42;433422
20110309;44.25;47.1;43.94;44.63;421376
20110310;48.1;49.96;46.94;49.31;434941
20110311;50.8;51.24;46;46.57;353661
20110314;49.5;50.27;47.21;47.46;337172
20110315;57.94;58;49.92;51.62;512928
20110316;51.85;64.72;51.72;60.19;858498
20110317;53.67;57.59;53.12;56.59;382389
20110318;51.73;54.74;51.24;52.99;260405
20110321;48.6;49.01;44.75;44.99;385012
20110322;43.94;45.49;43.49;44.55;316221
20110323;45.26;46.74;40.77;41.12;516491
20110324;38.57;40.32;38.1;38.89;515683
20110325;37.84;39.06;36.81;38.89;549452
20110328;38.25;39.88;37.34;39.69;752201
20110329;39.47;40.92;37.8;37.8;784253
20110330;36.85;37.32;35.97;36.5;737876
20110331;37.06;37.39;36.03;36.29;878273
20110401;34.72;36.36;34;35.63;766087
20110404;34.94;35.92;34.47;34.95;473894
20110405;35.38;35.45;33.37;33.65;936214
20110406;32.87;34.54;32.6;33.38;733195
20110407;33.55;35.35;33.09;33.88;1334680
20110408;33.07;35.99;32.65;35.03;1165214
20110411;34.51;35.43;33.62;34.4;944659
20110412;35.85;36.47;34.44;34.94;1043016
20110413;34.06;35.45;33.72;33.84;769439
20110414;35.21;35.61;32.95;33.26;938093
20110415;32.84;33.6;31.41;31.69;1371204
20110418;34.41;35.9;32.83;33.14;2161451
20110419;32.33;32.5;29.75;29.87;1396702
20110420;27.51;27.87;26.94;27.38;1114027
20110421;26.22;27.17;25.68;25.71;1914113
20110425;25.5;25.89;24.48;24.53;642566
